Source;Source top level component;Target;Target top level component;Dependency type
TMessagesProj/jni/boringssl/crypto/asn1/x_long.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_long.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_long.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bn.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_long.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/bio.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/bio.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/bio_mem.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/bio_mem.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/bio_mem.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/buffer.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/buffer.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/buffer.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/connect.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/connect.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/connect.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/fd.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/fd.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/fd.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/file.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/file.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/file.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/hexdump.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/internal.h;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/base.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/internal.h;TMessagesProj;TMessagesProj/jni/libwebp/webp/types.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/pair.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/pair.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/pair.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/printf.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/printf.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/socket.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/socket_helper.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/socket_helper.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bio/socket_helper.c;TMessagesProj;TMessagesProj/jni/libwebp/webp/types.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bn/add.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bn.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bn/add.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bn/asm/x86_64-gcc.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bn.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bn/bn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bn.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/bn/bn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
