System;System element;Type;Depth;Weight;LINES_OF_CODE;DUPLICATION;CODE_BREAKDOWN;CODE_BREAKDOWN Rating;DEPLOYMENT_BREAKDOWN;DEPLOYMENT_BREAKDOWN Rating;INTER_COMPONENT_DUPLICATION;INTER_COMPONENT_DUPLICATION Rating;SHARED_CODE;SHARED_CODE Rating;SHARED_DEPENDENCIES;SHARED_DEPENDENCIES Rating;COMMUNICATION_CENTRALIZATION;COMMUNICATION_CENTRALIZATION Rating;INTERFACE_CENTRALIZATION;INTERFACE_CENTRALIZATION Rating;DATA_STORE_ENCAPSULATION;DATA_STORE_ENCAPSULATION Rating;COMPONENT_COHESION;COMPONENT_COHESION Rating;USAGE_COHESION;USAGE_COHESION Rating;INCOMING_DEPENDENCIES;INCOMING_DEPENDENCIES Rating;OUTGOING_DEPENDENCIES;OUTGOING_DEPENDENCIES Rating;COMMUNICATION_COMPLEXITY;COMMUNICATION_COMPLEXITY Rating;STATELESSNESS;STATELESSNESS Rating;ASYNCHRONOUS_COMMUNICATION;ASYNCHRONOUS_COMMUNICATION Rating;COMMUNICATION_BOTTLENECKS;COMMUNICATION_BOTTLENECKS Rating;DATA_STORE_SCALABILITY;DATA_STORE_SCALABILITY Rating;TECHNOLOGY_COHESION;TECHNOLOGY_COHESION Rating;CBA Rating;SOA Rating;CLOUD_NATIVENESS Rating;ARCHITECTURE_MAINTAINABILITY Rating;ID;Parent ID
opensource-elasticsearch;org.elasticsearch.action.delete;CodeComponent;2L;347.0;347.0;12.1;347.0;2.6;;;14.1;2.4;;;;;0.3;1.5;;;;;;;;;30.0;2.0;44.0;1.7;;;;;;;;;;;;;;;;;8f116636-1b2d-4b02-ba3b-7d0d731cc2db;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 8f116636-1b2d-4b02-ba3b-7d0d731cc2db d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.explain;CodeComponent;2L;425.0;425.0;6.1;425.0;2.4;;;6.1;3.3;;;;;0.2;1.5;;;;;;;;;11.0;2.4;50.0;1.6;;;;;;;;;;;;;;;;;616aa648-7c2e-48e5-bb11-47b116120b15;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 616aa648-7c2e-48e5-bb11-47b116120b15
opensource-elasticsearch;org.elasticsearch.action.fieldstats;CodeComponent;2L;1153.0;1153.0;0.0;1153.0;2.1;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;25.0;2.1;60.0;1.4;;;;;;;;;;;;;;;;;83982c33-01ee-4b26-9ba4-ac349d787ea7;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 83982c33-01ee-4b26-9ba4-ac349d787ea7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.get;CodeComponent;2L;1470.0;1470.0;11.9;1470.0;1.9;;;13.1;2.4;;;;;0.1;1.5;;;;;;;;;46.0;1.7;112.0;1.2;;;;;;;;;;;;;;;;;0cc05c9c-7ccb-4227-a1dc-787e31db04dd;0cc05c9c-7ccb-4227-a1dc-787e31db04dd 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.index;CodeComponent;2L;762.0;762.0;6.6;762.0;2.3;;;7.9;3.1;;;;;0.1;1.5;;;;;;;;;49.0;1.6;66.0;1.4;;;;;;;;;;;;;;;;;c7bb38f8-6798-4e46-bd5e-380d9099cbe7;c7bb38f8-6798-4e46-bd5e-380d9099cbe7 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.ingest;CodeComponent;2L;1358.0;1358.0;5.1;1358.0;2.0;;;3.6;3.7;;;;;0.0;0.5;;;;;;;;;43.0;1.7;175.0;0.9;;;;;;;;;;;;;;;;;cc3c5d5c-d94f-4bcb-a046-916e9675a51f;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 cc3c5d5c-d94f-4bcb-a046-916e9675a51f d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.main;CodeComponent;2L;146.0;146.0;0.0;146.0;3.6;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;5.0;3.2;25.0;2.2;;;;;;;;;;;;;;;;;cd43a954-28e0-4f3a-950b-e5528d37c58c;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d cd43a954-28e0-4f3a-950b-e5528d37c58c
opensource-elasticsearch;org.elasticsearch.action.search;CodeComponent;2L;3014.0;3014.0;8.7;3014.0;1.4;;;7.6;3.1;;;;;1.8;1.7;;;;;;;;;109.0;1.3;282.0;0.5;;;;;;;;;;;;;;;;;5368e0da-3541-4493-a6ce-244cb73e74c2;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 5368e0da-3541-4493-a6ce-244cb73e74c2
opensource-elasticsearch;org.elasticsearch.action.search.template;CodeComponent;3L;606.0;606.0;13.9;606.0;2.3;;;20.5;2.3;;;;;0.0;0.5;;;;;;;;;11.0;2.4;71.0;1.4;;;;;;;;;;;;;;;;;f49b8303-6c4f-4331-8d57-9c6fcf073c13;dc6c4d6f-bdd2-41ca-9bba-d4f22f5a255c 4aca199b-9dd9-45ed-8116-b72d594ceda7 f49b8303-6c4f-4331-8d57-9c6fcf073c13 1f8a9a48-6bba-4c13-9d57-10d1778bd82d bf44a85b-f2b9-49f5-b3c6-9b8427b9e9b5
opensource-elasticsearch;org.elasticsearch.action.support;CodeComponent;2L;1144.0;1144.0;3.8;1144.0;2.1;;;5.3;3.4;;;;;2.3;1.7;;;;;;;;;325.0;0.8;107.0;1.2;;;;;;;;;;;;;;;;;c2f1982d-5547-48ae-8103-0909a12bc9ca;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d c2f1982d-5547-48ae-8103-0909a12bc9ca
opensource-elasticsearch;org.elasticsearch.action.support.broadcast;CodeComponent;2L;450.0;450.0;5.1;450.0;2.4;;;8.0;3.1;;;;;0.0;0.5;;;;;;;;;53.0;1.5;44.0;1.7;;;;;;;;;;;;;;;;;d935d34e-c7db-4878-bd5a-abb11022b5d4;d935d34e-c7db-4878-bd5a-abb11022b5d4 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
